service_id,game_id,name,description,price_per_unit,sale_price,icon_url,category,game_name
52,,Found Verdict,"Buy Destiny 2 Found Verdict at Skycoach and wield this powerful legendary Shotgun in your arsenal. Known for its high impact, tight spread, and versatility, Found Verdict is perfect for close-range combat, delivering devastating damage. With our Destiny 2 Found Verdict farm service, you'll receive the following: The Selected number of Found Verdict obtained on your character; If you select 5 Deepsight Rolls, we will unlock a Crafting Pattern; All other legendary and exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",0.99,,https://skycoach.gg/storage/uploads/products/found-verdict1622633680_picture_item.png,Destiny 2,Destiny 2
53,,Hezen Vengeance,"Buy Destiny 2 Hezen Vengeance at Skycoach and add this Legendary Power Rocket Launcher to your collection. With its Aggressive Frame, Hezen Vengeance offers high damage output and significant recoil, delivering powerful blows that can clear out enemies in a single shot, perfect for those seeking raw power in their loadouts. With our Destiny 2 Hezen Vengeance farm service, you'll receive the following: The Selected number of Hezen Vengeance obtained on your character; If you select 5 Deepsight Rolls, we will unlock a Crafting Pattern; All other legendary and exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",0.99,,https://skycoach.gg/storage/uploads/products/hezen-vengeance1622633922_picture_item.png,Destiny 2,Destiny 2
54,,Praedyth's Revenge,"The Selected number of Praedyth's Revenge obtained on your character; If you select 5 Deepsight Rolls, we will unlock a Crafting Pattern; All other legendary and exotic loot that drops during the service; Exp for your Season Pass and Artifact;",9.49,,https://skycoach.gg/storage/uploads/products/praedyths-revenge1622633483_picture_item.png,Destiny 2,Destiny 2
55,,Timelost Hezen Vengeance,"Timelost Hezen Vengeance with 2 Random Perks + Curated "" Overflow "" and "" Cluster Bombs "" Perks All Legendary and Exotic loot that might drop during the service Exp for your Season Pass and Artifact",12.99,,https://skycoach.gg/storage/uploads/products/timelost-hezen-vengeance1630616460_picture_item.png,Destiny 2,Destiny 2
56,,Vault of Glass Seal (Fatebreaker),"Buy Destiny 2 Vault of Glass boost and obtain the entire seal from scratch or finish specific Triumphs easily and guaranteed. Instead of spending many hours getting all these grindy and challenging Triumphs done, trust our PROs and forget about any hassle! You will get: The Selected Triumphs Completed; All loot that drops during the service; Exp for your Season Pass and Artifact.",0.99,,https://skycoach.gg/storage/uploads/products/vault-of-glass-seal-fatebreaker1630607419_picture_item.png,Destiny 2,Destiny 2
57,,Master VoG + All 6 Timelost Weapons | FREE Secret Chests,"The Vault of Glass Raid Completed on Master Difficulty ; - Timelost Vision of Confluence , - Timelost Praedyth's Revenge , - Timelost Fatebringer , - Timelost Corrective Measure , - Timelost Hezen Vengeance - Timelost Found Verdict obtained on your account; A chance to obtain a Rare Raid Exotic - Vex Mythoclast only obtainable from the Vault of Glass Raid; The Vaultstrider Exotic Ship Obtained on your Account; All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",57.59,,https://skycoach.gg/storage/uploads/products/christmas-sale-master-vog-all-5-timelost-weapons1672258753_picture_item.png,Destiny 2,Destiny 2
58,,Vault of Glass Monthly Subscription,Four Vault of Glass Raids Completed on your Character (One raid completion Per Week on a Single Character. If you choose the “For 2 or 3 Characters” in the Extra Options you will also get Vault of Glass completed on them too at a discount). A chance to obtain Rare Raid Exotic - Vex Mythoclast only obtainable from the Vault of Glass Raid Unique and Pinnacle Vault of Glass Gear All other Legendary and Exotic loot that drops during the service Exp for your Season Pass and Artifact,32.39,,https://skycoach.gg/storage/uploads/products/vault-of-glass-monthly-subscription1636135298_picture_item.png,Destiny 2,Destiny 2
59,,Weekly Rotation Vex Mythoclast,"The Vex Mythoclast Weekly Rotation Exotic Runs; (if you want a guaranteed Vex Mythoclast, check out the Vex Mythoclast Guaranteed offer ) All unique Vault of Glass Gear that drops during the service; (if you also need a specific legendary weapon from the Vault of Glass, you can check out our legendary raid weapon services) All other Legendary and Exotic loot that drops during the service; Experience for your Season Pass and Artifact Level.",0.89,,https://skycoach.gg/storage/uploads/products/weekly-rotation-vex-mythoclast1657718367_picture_item.png,Destiny 2,Destiny 2
60,,Crota Kill (Crota's End Last Boss),"Buy Destiny 2 Crota Kill to take down Crota with ease and earn exclusive raid rewards, pinnacle gear, and the glory of conquering this legendary encounter. Let our expert team handle the challenge while you enjoy the spoils of victory. With our Destiny 2 Crota Kill service, you'll receive the following: Crota Last Boss of Crota's End Raid defeated on your character; A chance to get Unique Raid Exotic - Necrochasm ; All Legendary and Exotic loot that might drop during the service; Additional XP for your Season Pass and Artifact.",2.99,,https://skycoach.gg/storage/uploads/products/crota-kill-crotas-end-last-boss1692108433_picture_item.png,Destiny 2,Destiny 2
61,,Flawless Vault of Glass,"Buy Destiny 2 Flawless Vault of Glass boost at Skycoach and complete this legendary raid without a single death. Our expert team will guide you to a flawless run, unlocking exclusive Triumphs, powerful raid gear, and the prestige of mastering one of Destiny 2’s most iconic challenges. With our Destiny 2 Flawless Vault of Glass carry service, you'll receive the following: The Vault of Glass Raid Flawless Completion; Triumph for the Flawless Raid Completion; Flawless badge on raid.report; All Legendary and Exotic Loot that might drop during the service; Experience for your Season Pass and Artifact.",53.99,,https://skycoach.gg/storage/uploads/products/flawless-vault-of-glass1703599249_picture_item.png,Destiny 2,Destiny 2
62,,Crota's End Raid,"Buy Destiny 2 Crota's End boost to complete the raid and obtain new weapons and gear. Completing Crota's End is not an easy task, and Master difficulty is one of the biggest challenges in the entire game, but the rewards are too good to skip it entirely. Don't worry, our PRO player will help you tackle the most challenging encounters so you can enjoy the game and obtain rewards. With our Crota's End carry service, you will get the following: Crota's End Raid Completed on your character; All Legendary and Exotic Loot that might drop during the service; Additional experience for your Season Pass and Artifact.",3.96,,https://skycoach.gg/storage/uploads/products/crotas-end-raid1693671157_picture_item.png,Destiny 2,Destiny 2
63,,Necrochasm,"Buy Destiny 2 Necrochasm boost on Skycoach and easily obtain this exotic auto rifle. It is well-known within the Destiny 2 community for its great stats and origins, which go all the way back to the original Destiny game. Opt for our Necrochasm boosting now and receive the following: The Necrochasm Exotic obtained on your account; All other Legendary and Exotic loot that might drop during the service; Additional experience for your Season Pass and Artifact. Be advised that this offer includes only three attempts per week. So it might take us a while.",42.99,,https://skycoach.gg/storage/uploads/products/necrochasm1692487043_picture_item.png,Destiny 2,Destiny 2
64,,Master Crota's End,"Buy Master Crota's End boost and complete the ultimate challenge within the Crota's End raid quickly, safely, and for a reasonable price! Our professional players are some of the most efficient people in the game, so you can be sure that your order will be completed in no time! Opt for our Master Crota's End carry now and receive: Crota's End Master Raid Completed on your character; War's Lament Exotic Ship for the first completion; Adept Weapon and some Spoils of Conquest if the ""Weekly Challenge"" option is selected; All Legendary and Exotic Loot that might drop during the service; Exp for your Season Pass and Artifact. Additional Options Necrochasm Exotic Guaranteed - Enable this if you want to receive this Exotic weapon during your service.",0.99,,https://skycoach.gg/storage/uploads/products/master-crotas-end1695092987_picture_item.png,Destiny 2,Destiny 2
65,,Master Crota's End + 6 Adept Weapons Bundle,Crota's End Master Raid Completed on your character; 6 Raid Adept Weapons: - Word of Crota (Adept) ; - Fang of Ir Yut (Adept) ; - Song of Ir Yut (Adept) ; - Swordbreaker (Adept) ; - Abyss Defiant (Adept) ; - Oversoul Edict (Adept) . War's Lament Exotic Ship for the first Master Raid completion; Some Spoils of Conquest; All Legendary and Exotic Loot that might drop during the service; Exp for your Season Pass and Artifact.,38.99,,https://skycoach.gg/storage/uploads/products/master-crotas-end-6-adept-weapons-bundle1695686982_picture_item.png,Destiny 2,Destiny 2
66,,Word of Crota Farm,"The Selected number of Word of Crota obtained on your account; Crota's End Encounters completion; All other Legendary and Exotic loot that drops during the service; Exp for your Season Pass and Artifact. Buy Destiny 2 Word of Crota Farm service and enhance your collection with the coveted D2 Word of Crota Hand Cannon, obtained exclusively from the Crota's End Raid, during the Season of the Witch. The Word of Crota features an impressive perk pool, with the most desirable rolls being Dragonfly + Sword Logic with their elemental damage explosion and bonus damage after final blows. You can also purchase Word of Crota Deepsight Version farm in case you want to unlock the gun's crafting pattern - just select the corresponding option. Trust our PROs to farm this gun for you and save you valuable time. The price is fair as usual .",0.89,,https://skycoach.gg/storage/uploads/products/word-of-crota-farm1694214043_picture_item.webp,Destiny 2,Destiny 2
67,,Necrochasm Catalyst,"Buy Destiny 2 Necrochasm Catalyst boost and obtain the catalyst for this Exotic gun quickly, guaranteed, and effortlessly! You will get: The Necrochasm Exotic Auto Rifle Catalyst obtained on your acount; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/necrochasm-catalyst1693576045_picture_item.webp,Destiny 2,Destiny 2
