service_id,game_id,name,description,price_per_unit,sale_price,icon_url,category,game_name
44,,Lance Ephemeral Sniper Rifle,"Buy Lance Ephemeral - a Strand Sniper Rifle from Destiny 2 The Desert Perpetual raid and enjoy the Skycoach’s fast & safe boosting service. Select the desired weapon Tier and options to let the Pro players know which rolls to target farm. Our boost delivers the weapon straight to your character quickly and securely. What you'll get: The Lance Ephemeral Sniper Rifle on your character Option to farm multiple drops or optimal perks Chance to get other raid weapons and armor All other legendary and exotic loot that drops during the service Experience for your Episode Pass and Artifact to level up faster There are significant benefits to buying Lance Ephemeral at the higher Tiers, so here's a breakdown: Tier 1: Base weapon that supports seasonal mods Tier 2: Enhanced perks Tier 3: Two perks to choose from per column",17.99,,https://skycoach.gg/storage/uploads/products/lance-ephemeral-sniper-rifle1753191798_picture_item.png,Destiny 2,Destiny 2
45,,Finite Maybe Fusion Rifle,"Buy Finite Maybe - a Solar Fusion Rifle from Destiny 2 The Desert Perpetual raid and enjoy the Skycoach’s fast & safe boosting service. Select the desired weapon Tier and options to let the Pro players know which rolls to target farm. Our boost delivers the weapon straight to your character quickly and securely. What you'll get: The Finite Maybe Fusion Rifle on your character Option to farm multiple drops or optimal perks Chance to get other raid weapons and armor All other legendary and exotic loot that drops during the service Experience for your Episode Pass and Artifact to level up faster There are significant benefits to buying Finite Maybe at the higher Tiers, so here's a breakdown: Tier 1: Base weapon that supports seasonal mods Tier 2: Enhanced perks Tier 3: Two perks to choose from per column",17.99,,https://skycoach.gg/storage/uploads/products/finite-maybe-fusion-rifle1753191617_picture_item.png,Destiny 2,Destiny 2
46,,Intercalary Auto Rifle,"Buy Intercalary - a Stasis Auto Rifle from Destiny 2 The Desert Perpetual raid and enjoy the Skycoach’s fast & safe boosting service. Select the desired weapon Tier and options to let the Pro players know which rolls to target farm. Our boost delivers the weapon straight to your character quickly and securely. What you'll get: The Intercalary Auto Rifle on your character. Option to farm multiple drops or optimal perks. Chance to get other raid weapons and armor. All other legendary and exotic loot that drops during the service. Experience for your Episode Pass and Artifact to level up faster. There are significant benefits to buying Intercalary at the higher Tiers, so here's a breakdown: Tier 1: Base weapon that supports seasonal mods; Tier 2: Enhanced perks; Tier 3: Two perks to choose from per column;",17.99,,https://skycoach.gg/storage/uploads/products/intercalary-auto-rifle1753191477_picture_item.png,Destiny 2,Destiny 2
47,,The When And Where Rocket Launcher,"Buy The When And Where - a Stasis Rocket Launcher from Destiny 2 The Desert Perpetual raid and enjoy the Skycoach’s fast & safe boosting service. Select the desired weapon Tier and options to let the Pro players know which rolls to target farm. Our boost delivers the weapon straight to your character quickly and securely. What you'll get: The When And Where Rocket Launcher on your character. Option to farm multiple drops or optimal perks. Chance to get other raid weapons and armor. All other legendary and exotic loot that drops during the service. Experience for your Episode Pass and Artifact to level up faster. There are significant benefits to buying The When And Where at the higher Tiers, so here's a breakdown: Tier 1: Base weapon that supports seasonal mods; Tier 2: Enhanced perks; Tier 3: Two perks to choose from per column;",17.99,,https://skycoach.gg/storage/uploads/products/the-when-and-where-rocket-launcher1753191411_picture_item.png,Destiny 2,Destiny 2
48,,Soloist Ghost Shell,"Skip one of the toughest raid challenges and unlock the Destiny 2 Soloist Ghost Shell quickly with our boosting service. Whether you're a collector or simply want a fancy Ghost to stand out, our team is ready to deliver this exclusive Desert Perpetual cosmetic reward straight to your account — no grind required. What you'll get: Guaranteed Soloist Ghost Shell unlocked on your account The Feature Presentation Triumph The Desert Perpetual raid completed 5 times with all the Feats A higher chance to get the raid exotic weapon Some raid weapons & armor Experience for your Season Pass and Artifact",179.99,,https://skycoach.gg/storage/uploads/products/soloist-ghost-shell1753194665_picture_item.png,Destiny 2,Destiny 2
49,,Whirling Ovation,"Buy the Whirling Ovation Exotic Rocket Launcher from the Desert Perpetual raid in Destiny 2. We will farm the last encounter until the weapon drops — so you will get it guaranteed. What you'll get: The Whirling Ovation added to your collection The exotic Catalyst (optionally), which will be available with the Epic raid launch Some raid last encounter clears Some unique Desert Perpetual loot All other legendary and exotic loot that drops during the service Experience for your Episode Pass and Artifact There are currently two ways to buy the Whirling Ovation exotic: Guaranteed Contest Mode Drop - we will complete the raid within the first 48 hours on Contest difficulty and get you the exotic guaranteed. Farming After the Contest Mode - we will kill the last boss once a week on Normal difficulty until the exotic drops. If you have multiple raid-ready characters, we will kill the boss multiple times/week.",76.99,,https://skycoach.gg/storage/uploads/products/whirling-ovation1752958462_picture_item.png,Destiny 2,Destiny 2
50,,Desert Perpetual Weapons Bundle,"With this raid weapons bundle, you will get the following Desert Perpetual weapons: Opaque Hourglass Crossbow Intercalary Auto Rifle Finite Maybe Fusion Rifle The When And Where Rocket Launcher Lance Ephemeral Sniper Rifle Antedate Submachine Gun All other Legendary and Exotic loot that drops during the service; Experience for your Season Pass and Artifact. There are significant benefits to higher weapon Tiers, so here's a breakdown: Tier 1: Base weapon that supports seasonal mods; Tier 2: Enhanced perks; Tier 3: Two perks to choose from per column;",74.99,,https://skycoach.gg/storage/uploads/products/desert-perpetual-weapons-bundle1754049111_picture_item.png,Destiny 2,Destiny 2
51,,Map and Territory Quest,"The Map and Territory quest boost allows you to get the raid rewards and unique raid shader without going out of your way to complete the difficult encounters. This quest has just a few steps, but all of them can be done in the raid only: Complete the Desert Perpetual raid Identify 12 Vex Convergences in the raid Interact with Simulant Ansible As a result, you can expect: The selected steps Map and Territory quest completion Envoy's Togs - unique raid shader Raid weapons and gear that will drop during the quest Experience for your Season Pass and Artifact",24.99,,https://skycoach.gg/storage/uploads/products/map-and-territory-quest1753196838_picture_item.png,Destiny 2,Destiny 2
52,,Koregos Kill (TDP Last Boss),"Buy Destiny 2 Koregos Kill - the final boss of the Desert Perpetual raid. Get the raid weapons and gear, including the chance for an exotic drop. With our carry service, you will get: Rewards for killing the last boss of the Desert Perpetual raid A chance to get the Whirling Ovation exotic Rocket Launcher Some raid weapons or gear All the loot that drops during the service Experience for your Season Pass and Artifact.",12.99,,https://skycoach.gg/storage/uploads/products/koregos-kill-tdp-last-boss1753192066_picture_item.png,Destiny 2,Destiny 2
53,,Desert Perpetual Raid Armor,"The Desert Perpetual Raid Armor is one of the most stylish and elite armor sets in Destiny 2, earned exclusively from Edge of Fate's pinnacle raid activity. With Skycoach, you can skip the lengthy grind and buy Desert Perpetual Raid Armor quickly and safely through our expert boosting service. Let our top-tier Destiny 2 raiders carry you through the toughest challenges and secure the full set of armor. What you'll get: Desert Perpetual raid armor set (class-specific) The power of set bonuses with 2-piece and 4-piece Guaranteed encounter completions Chance to earn additional raid weapons and mods All other loot dropped during the service",0.89,,https://skycoach.gg/storage/uploads/products/desert-perpetual-raid-armor1753192078_picture_item.png,Destiny 2,Destiny 2
54,,Salvation's Edge Raid,"Buy Destiny 2 Salvation's Edge Raid boost to obtain new raid weapons and gear. With our carry service, you will get: The full raid or last boss raid completion; A chance to get the Euphony Exotic Linear Fusion Rifle; Unique Emblem for the first completion; New Raid Weapons & Armor; All the loot that drops during the service; Experience for your Season Pass and Artifact.",8.89,,https://skycoach.gg/storage/uploads/products/salvations-edge-raid1718616295_picture_item.png,Destiny 2,Destiny 2
55,,Master Salvation's Edge + 6 Adept Weapons,Master Salvation's Edge - one full completion; Master Salvation's Edge challenges; Nullify (Adept) Pulse Rifle; Imminence (Adept) Submachine Gun; Non-Denouement (Adept) Bow; Sommum Bonum (Adept) Sword; Critical Anomaly (Adept) Sniper Rifle; Forthcoming Deviance (Adept) Glaive; Some Spoils of Conquest; All Legendary and Exotic Loot that might drop during the service; Exp for your Season Pass and Artifact.,59.99,,https://skycoach.gg/storage/uploads/products/master-salvations-edge-6-adept-weapons1719063978_picture_item.png,Destiny 2,Destiny 2
